No,no_focal,date,subject,time,activity,TG,Groomer,Groomee
16968,B60,2019/10/24,Mik,8,M,T,NA,NA
16969,B60,2019/10/24,Mik,9,F,T,NA,NA
16970,B60,2019/10/24,Mik,10,F,T,NA,NA
16971,B60,2019/10/24,Mik,11,F,T,NA,NA
16972,B60,2019/10/24,Mik,12,F,T,NA,NA
16973,B60,2019/10/24,Mik,13,F,T,NA,NA
16974,B60,2019/10/24,Mik,14,F,T,NA,NA
16975,B60,2019/10/24,Mik,15,F,T,NA,NA
16976,B60,2019/10/24,Mik,16,M,T,NA,NA
16977,B60,2019/10/24,Mik,17,F,T,NA,NA
16978,B60,2019/10/24,Mik,18,F,G,NA,NA
16979,B60,2019/10/24,Mik,19,F,G,NA,NA
16980,B60,2019/10/24,Mik,20,F,G,NA,NA
16981,B60,2019/10/24,Mik,21,F,G,NA,NA
16982,B60,2019/10/24,Mik,22,F,G,NA,NA
16983,B60,2019/10/24,Mik,23,F,G,NA,NA
16984,B60,2019/10/24,Mik,24,M,T,NA,NA
16985,B60,2019/10/24,Mik,25,F,T,NA,NA
16986,B60,2019/10/24,Mik,26,F,T,NA,NA
16987,B60,2019/10/24,Mik,27,F,T,NA,NA
16988,B60,2019/10/24,Mik,28,F,T,NA,NA
16989,B60,2019/10/24,Mik,29,R,T,NA,NA
16990,B60,2019/10/24,Mik,30,R,T,NA,NA
16991,B60,2019/10/24,Mik,31,R,T,NA,NA
16992,B60,2019/10/24,Mik,32,R,T,NA,NA
16993,B60,2019/10/24,Mik,33,R,T,NA,NA
16994,B60,2019/10/24,Mik,34,R,T,NA,NA
16995,B60,2019/10/24,Mik,35,M,T,NA,NA
16996,B60,2019/10/24,Mik,36,M,G,NA,NA
16997,B60,2019/10/24,Mik,37,F,G,NA,NA
16998,B60,2019/10/24,Mik,38,F,G,NA,NA
16999,B60,2019/10/24,Mik,39,F,G,NA,NA
17000,B60,2019/10/24,Mik,40,R,G,NA,NA
17001,B60,2019/10/24,Mik,41,F,G,NA,NA
17002,B60,2019/10/24,Mik,42,F,G,NA,NA
17003,B60,2019/10/24,Mik,43,F,G,NA,NA
17004,B60,2019/10/24,Mik,44,F,G,NA,NA
17005,B60,2019/10/24,Mik,45,F,G,NA,NA
17006,B60,2019/10/24,Mik,46,F,G,NA,NA
17007,B60,2019/10/24,Mik,47,F,G,NA,NA
17008,B60,2019/10/24,Mik,48,F,G,NA,NA
17009,B60,2019/10/24,Mik,49,F,G,NA,NA
17010,B60,2019/10/24,Mik,50,F,G,NA,NA
17011,B60,2019/10/24,Mik,51,R,G,NA,NA
17012,B60,2019/10/24,Mik,52,F,G,NA,NA
17013,B60,2019/10/24,Mik,53,F,G,NA,NA
17014,B60,2019/10/24,Mik,54,M,G,NA,NA
17015,B60,2019/10/24,Mik,55,F,G,NA,NA
17016,B60,2019/10/24,Mik,56,F,G,NA,NA
17017,B60,2019/10/24,Mik,57,F,G,NA,NA
17018,B60,2019/10/24,Mik,58,F,G,NA,NA
17019,B60,2019/10/24,Mik,59,F,G,NA,NA
17020,B60,2019/10/24,Mik,60,F,G,NA,NA
17021,B60,2019/10/24,Mik,61,F,G,NA,NA
17022,B60,2019/10/24,Mik,62,F,G,NA,NA
17023,B60,2019/10/24,Mik,63,F,G,NA,NA
17024,B60,2019/10/24,Mik,64,F,G,NA,NA
17025,B60,2019/10/24,Mik,65,F,G,NA,NA
17026,B60,2019/10/24,Mik,66,F,G,NA,NA
17027,B60,2019/10/24,Mik,67,F,G,NA,NA
17028,B60,2019/10/24,Mik,68,F,G,NA,NA
17029,B60,2019/10/24,Mik,69,F,G,NA,NA
17030,B60,2019/10/24,Mik,70,F,G,NA,NA
17031,B60,2019/10/24,Mik,71,F,G,NA,NA
17032,B60,2019/10/24,Mik,72,F,G,NA,NA
17033,B60,2019/10/24,Mik,73,M,G,NA,NA
17034,B60,2019/10/24,Mik,74,G,G,Mik,Mal
17035,B60,2019/10/24,Mik,75,G,G,Mik,Mal
17036,B60,2019/10/24,Mik,76,G,G,Mik,Mal
17037,B60,2019/10/24,Mik,77,G,G,Mif,Mik
17038,B60,2019/10/24,Mik,78,G,G,Mif,Mik
17039,B60,2019/10/24,Mik,79,F,G,NA,NA
17040,B60,2019/10/24,Mik,80,M,G,NA,NA
17041,B60,2019/10/24,Mik,81,F,G,NA,NA
17042,B60,2019/10/24,Mik,82,M,G,NA,NA
17043,B60,2019/10/24,Mik,83,F,G,NA,NA
17044,B60,2019/10/24,Mik,84,G,G,Mif,Mik
17045,B60,2019/10/24,Mik,85,G,G,Mif,Mik
17046,B60,2019/10/24,Mik,86,G,G,Mif,Mik
17047,B60,2019/10/24,Mik,87,G,G,Mif,Mik
17048,B60,2019/10/24,Mik,88,R,G,NA,NA
17049,B60,2019/10/24,Mik,89,G,G,Mik,Mif
17050,B60,2019/10/24,Mik,90,G,G,Mif,Mik
17051,B60,2019/10/24,Mik,91,G,G,Mif,Mik
17052,B60,2019/10/24,Mik,92,M,G,NA,NA
17053,B60,2019/10/24,Mik,93,M,G,NA,NA
17054,B61,2019/10/25,Mal,0,R,G,NA,NA
17055,B61,2019/10/25,Mal,1,R,T,NA,NA
17056,B61,2019/10/25,Mal,2,R,T,NA,NA
17057,B61,2019/10/25,Mal,3,F,T,NA,NA
17058,B61,2019/10/25,Mal,4,F,T,NA,NA
17059,B61,2019/10/25,Mal,5,F,T,NA,NA
17060,B61,2019/10/25,Mal,6,F,T,NA,NA
17061,B61,2019/10/25,Mal,7,M,T,NA,NA
17062,B61,2019/10/25,Mal,8,R,T,NA,NA
17063,B61,2019/10/25,Mal,9,F,T,NA,NA
17064,B61,2019/10/25,Mal,10,M,T,NA,NA
17065,B61,2019/10/25,Mal,11,F,T,NA,NA
17066,B61,2019/10/25,Mal,12,F,T,NA,NA
17067,B61,2019/10/25,Mal,13,F,T,NA,NA
17068,B61,2019/10/25,Mal,14,R,T,NA,NA
17069,B61,2019/10/25,Mal,15,F,G,NA,NA
17070,B61,2019/10/25,Mal,16,F,G,NA,NA
17071,B61,2019/10/25,Mal,17,M,G,NA,NA
17072,B61,2019/10/25,Mal,18,F,G,NA,NA
17073,B61,2019/10/25,Mal,19,F,G,NA,NA
17074,B61,2019/10/25,Mal,20,F,G,NA,NA
17075,B61,2019/10/25,Mal,21,F,T,NA,NA
17076,B61,2019/10/25,Mal,22,F,T,NA,NA
17077,B61,2019/10/25,Mal,23,F,T,NA,NA
17078,B61,2019/10/25,Mal,24,F,T,NA,NA
17079,B61,2019/10/25,Mal,25,F,T,NA,NA
17080,B61,2019/10/25,Mal,26,F,T,NA,NA
17081,B61,2019/10/25,Mal,27,F,T,NA,NA
17082,B61,2019/10/25,Mal,28,F,T,NA,NA
17083,B61,2019/10/25,Mal,29,F,T,NA,NA
17084,B61,2019/10/25,Mal,30,F,T,NA,NA
17085,B61,2019/10/25,Mal,31,F,T,NA,NA
17086,B61,2019/10/25,Mal,32,F,T,NA,NA
17087,B61,2019/10/25,Mal,33,F,T,NA,NA
17088,B61,2019/10/25,Mal,34,F,T,NA,NA
17089,B61,2019/10/25,Mal,35,F,T,NA,NA
17090,B61,2019/10/25,Mal,36,F,T,NA,NA
17091,B61,2019/10/25,Mal,37,F,T,NA,NA
17092,B61,2019/10/25,Mal,38,R,G,NA,NA
17093,B61,2019/10/25,Mal,39,R,G,NA,NA
17094,B61,2019/10/25,Mal,40,R,G,NA,NA
17095,B61,2019/10/25,Mal,41,F,G,NA,NA
17096,B61,2019/10/25,Mal,42,M,G,NA,NA
17097,B61,2019/10/25,Mal,43,R,G,NA,NA
17098,B61,2019/10/25,Mal,44,R,G,NA,NA
17099,B61,2019/10/25,Mal,45,R,G,NA,NA
17100,B61,2019/10/25,Mal,46,F,G,NA,NA
17101,B61,2019/10/25,Mal,47,R,G,NA,NA
17102,B61,2019/10/25,Mal,48,M,G,NA,NA
17103,B61,2019/10/25,Mal,49,M,G,NA,NA
17104,B61,2019/10/25,Mal,50,M,G,NA,NA
17105,B61,2019/10/25,Mal,51,F,G,NA,NA
17106,B61,2019/10/25,Mal,52,G,G,Mal,Mak
17107,B61,2019/10/25,Mal,53,F,G,NA,NA
17108,B61,2019/10/25,Mal,54,F,G,NA,NA
17109,B61,2019/10/25,Mal,55,R,G,NA,NA
17110,B61,2019/10/25,Mal,56,G,G,Mal,Mik
17111,B61,2019/10/25,Mal,57,G,G,Mik,Mal
17112,B61,2019/10/25,Mal,58,G,G,Mik,Mal
17113,B61,2019/10/25,Mal,59,M,G,NA,NA
17114,B61,2019/10/25,Mal,60,M,G,NA,NA
17115,B61,2019/10/25,Mal,61,R,G,NA,NA
17116,B61,2019/10/25,Mal,62,G,G,Mal,Mei
17117,B61,2019/10/25,Mal,63,G,G,Mei,Mal
17118,B61,2019/10/25,Mal,64,M,G,NA,NA
17119,B61,2019/10/25,Mal,65,M,G,NA,NA
17120,B61,2019/10/25,Mal,66,R,G,NA,NA
17121,B61,2019/10/25,Mal,67,R,G,NA,NA
17122,B61,2019/10/25,Mal,68,M,G,NA,NA
17123,B61,2019/10/25,Mal,69,M,G,NA,NA
17124,B61,2019/10/25,Mal,70,R,G,NA,NA
17125,B61,2019/10/25,Mal,71,G,G,Mal,Mak
17126,B61,2019/10/25,Mal,72,G,G,Mal,KR
17127,B61,2019/10/25,Mal,73,G,G,Mal,Mak
17128,B61,2019/10/25,Mal,74,M,G,NA,NA
17129,B61,2019/10/25,Mal,75,F,G,NA,NA
17130,B61,2019/10/25,Mal,76,M,G,NA,NA
17131,B61,2019/10/25,Mal,77,F,G,NA,NA
17132,B61,2019/10/25,Mal,78,M,G,NA,NA
17133,B61,2019/10/25,Mal,79,R,G,NA,NA
17134,B61,2019/10/25,Mal,80,R,G,NA,NA
17135,B61,2019/10/25,Mal,81,M,G,NA,NA
17136,B61,2019/10/25,Mal,82,F,G,NA,NA
17137,B61,2019/10/25,Mal,83,F,G,NA,NA
17138,B61,2019/10/25,Mal,84,F,G,NA,NA
17139,B61,2019/10/25,Mal,85,F,G,NA,NA
17140,B61,2019/10/25,Mal,86,F,G,NA,NA
17141,B61,2019/10/25,Mal,87,F,G,NA,NA
17142,B61,2019/10/25,Mal,88,F,G,NA,NA
17143,B61,2019/10/25,Mal,89,G,G,Mal,Mei
17144,B61,2019/10/25,Mal,90,R,G,NA,NA
17145,B61,2019/10/25,Mal,91,M,G,NA,NA
17146,B61,2019/10/25,Mal,92,F,G,NA,NA
17147,B62,2019/10/25,Ntr,0,F,G,NA,NA
17148,B62,2019/10/25,Ntr,1,F,G,NA,NA
17149,B62,2019/10/25,Ntr,2,F,G,NA,NA
17150,B62,2019/10/25,Ntr,3,F,G,NA,NA
17151,B62,2019/10/25,Ntr,4,F,G,NA,NA
17152,B62,2019/10/25,Ntr,5,F,G,NA,NA
17153,B62,2019/10/25,Ntr,6,F,G,NA,NA
17154,B62,2019/10/25,Ntr,7,F,G,NA,NA
17155,B62,2019/10/25,Ntr,8,F,G,NA,NA
17156,B62,2019/10/25,Ntr,9,F,G,NA,NA
17157,B62,2019/10/25,Ntr,10,F,G,NA,NA
17158,B62,2019/10/25,Ntr,11,F,G,NA,NA
17159,B62,2019/10/25,Ntr,12,F,G,NA,NA
17160,B62,2019/10/25,Ntr,13,M,G,NA,NA
17161,B62,2019/10/25,Ntr,14,F,G,NA,NA
17162,B62,2019/10/25,Ntr,15,F,G,NA,NA
17163,B62,2019/10/25,Ntr,16,M,G,NA,NA
17164,B62,2019/10/25,Ntr,17,R,G,NA,NA
17165,B62,2019/10/25,Ntr,18,O,G,NA,NA
17166,B62,2019/10/25,Ntr,19,M,G,NA,NA
17167,B62,2019/10/25,Ntr,20,R,G,NA,NA
17168,B62,2019/10/25,Ntr,21,G,G,Ntr,Ntm
17169,B62,2019/10/25,Ntr,22,G,G,Ntm,Ntr
17170,B62,2019/10/25,Ntr,23,G,G,Mik,Ntr
17171,B62,2019/10/25,Ntr,24,G,G,Ntr,Mik
17172,B62,2019/10/25,Ntr,25,G,G,Ntr,Mik
17173,B62,2019/10/25,Ntr,26,G,G,Mik,Ntr
17174,B62,2019/10/25,Ntr,27,G,G,Mik,Ntr
17175,B62,2019/10/25,Ntr,28,G,G,Mik,Ntr
17176,B62,2019/10/25,Ntr,29,G,G,Ntr,Mik
17177,B62,2019/10/25,Ntr,30,G,G,Ntr,Mik
17178,B62,2019/10/25,Ntr,31,G,G,Ntr,Mik
17179,B62,2019/10/25,Ntr,32,R,G,NA,NA
17180,B62,2019/10/25,Ntr,33,R,G,NA,NA
17181,B62,2019/10/25,Ntr,34,G,G,Ntm,Ntr
17182,B62,2019/10/25,Ntr,35,G,G,Ntm,Ntr
17183,B62,2019/10/25,Ntr,36,G,G,Ntr,Mik
17184,B62,2019/10/25,Ntr,37,G,G,Ntr,Ntm
17185,B62,2019/10/25,Ntr,38,G,G,Ntm,Ntr
17186,B62,2019/10/25,Ntr,39,G,G,Ntm,Ntr
17187,B62,2019/10/25,Ntr,40,G,G,Ntr,Ntm
17188,B62,2019/10/25,Ntr,41,G,G,Ntm,Ntr
17189,B62,2019/10/25,Ntr,42,G,G,Ntm,Ntr
17190,B62,2019/10/25,Ntr,43,G,G,Ntr,Ntm
17191,B62,2019/10/25,Ntr,44,R,G,NA,NA
17192,B62,2019/10/25,Ntr,45,G,G,Ntr,Ntm
17193,B62,2019/10/25,Ntr,46,G,G,Ntr,Ntm
17194,B62,2019/10/25,Ntr,47,G,G,Ntr,Mik
17195,B62,2019/10/25,Ntr,48,G,G,Ntr,Mik
17196,B62,2019/10/25,Ntr,49,G,G,Ntr,Mik
17197,B62,2019/10/25,Ntr,50,G,G,Ntr,Mik
17198,B62,2019/10/25,Ntr,51,M,G,NA,NA
17199,B62,2019/10/25,Ntr,52,R,G,NA,NA
17200,B62,2019/10/25,Ntr,53,M,G,NA,NA
17201,B62,2019/10/25,Ntr,54,F,G,NA,NA
17202,B62,2019/10/25,Ntr,55,F,G,NA,NA
17203,B62,2019/10/25,Ntr,56,F,G,NA,NA
17204,B62,2019/10/25,Ntr,57,F,G,NA,NA
17205,B62,2019/10/25,Ntr,58,F,G,NA,NA
17206,B62,2019/10/25,Ntr,59,F,G,NA,NA
17207,B62,2019/10/25,Ntr,60,M,G,NA,NA
17208,B62,2019/10/25,Ntr,61,M,G,NA,NA
17209,B62,2019/10/25,Ntr,62,F,G,NA,NA
17210,B62,2019/10/25,Ntr,63,F,G,NA,NA
17211,B62,2019/10/25,Ntr,64,F,G,NA,NA
17212,B62,2019/10/25,Ntr,65,F,G,NA,NA
17213,B62,2019/10/25,Ntr,66,G,G,Ntr,Mik
17214,B62,2019/10/25,Ntr,67,G,G,Ntr,Mik
17215,B62,2019/10/25,Ntr,68,G,G,Ntr,Mik
17216,B62,2019/10/25,Ntr,69,G,G,Ntr,Mik
17217,B62,2019/10/25,Ntr,70,G,G,Ntr,Mik
17218,B62,2019/10/25,Ntr,71,G,G,Ntr,Mik
17219,B62,2019/10/25,Ntr,72,R,G,NA,NA
17220,B62,2019/10/25,Ntr,73,G,G,Ntr,Mik
17221,B62,2019/10/25,Ntr,74,G,G,Mik,Ntr
17222,B62,2019/10/25,Ntr,75,R,G,NA,NA
17223,B62,2019/10/25,Ntr,76,G,G,Ntr,Mik
17224,B62,2019/10/25,Ntr,77,G,G,Ntr,Mik
17225,B62,2019/10/25,Ntr,78,G,G,Ntr,Mik
17226,B62,2019/10/25,Ntr,79,G,G,Mik,Ntr
17227,B62,2019/10/25,Ntr,80,M,G,NA,NA
17228,B62,2019/10/25,Ntr,81,R,G,NA,NA
17229,B62,2019/10/25,Ntr,82,R,G,NA,NA
17230,B62,2019/10/25,Ntr,83,R,G,NA,NA
17231,B62,2019/10/25,Ntr,84,R,G,NA,NA
17232,B62,2019/10/25,Ntr,85,F,G,NA,NA
17233,B62,2019/10/25,Ntr,86,F,G,NA,NA
17234,B62,2019/10/25,Ntr,87,M,G,NA,NA
17235,B62,2019/10/25,Ntr,88,F,G,NA,NA
17236,B62,2019/10/25,Ntr,89,F,G,NA,NA
17237,B62,2019/10/25,Ntr,90,F,G,NA,NA
17238,B63,2019/10/26,Mei,0,F,G,NA,NA
17239,B63,2019/10/26,Mei,1,F,G,NA,NA
17240,B63,2019/10/26,Mei,2,F,G,NA,NA
17241,B63,2019/10/26,Mei,3,F,G,NA,NA
17242,B63,2019/10/26,Mei,4,F,G,NA,NA
17243,B63,2019/10/26,Mei,5,F,G,NA,NA
17244,B63,2019/10/26,Mei,6,M,G,NA,NA
17245,B63,2019/10/26,Mei,7,R,G,NA,NA
17246,B63,2019/10/26,Mei,8,R,G,NA,NA
17247,B63,2019/10/26,Mei,9,G,G,Mik,Mei
17248,B63,2019/10/26,Mei,10,M,G,NA,NA
17249,B63,2019/10/26,Mei,11,M,G,NA,NA
17250,B63,2019/10/26,Mei,12,M,G,NA,NA
17251,B63,2019/10/26,Mei,13,M,G,NA,NA
17252,B63,2019/10/26,Mei,14,R,G,NA,NA
17253,B63,2019/10/26,Mei,15,G,G,Mei,In
17254,B63,2019/10/26,Mei,16,R,G,NA,NA
17255,B63,2019/10/26,Mei,17,M,G,NA,NA
17256,B63,2019/10/26,Mei,18,R,G,NA,NA
17257,B63,2019/10/26,Mei,19,M,G,NA,NA
17258,B63,2019/10/26,Mei,20,G,G,Mei,In
17259,B63,2019/10/26,Mei,21,G,G,Mei,In
17260,B63,2019/10/26,Mei,22,R,G,NA,NA
17261,B63,2019/10/26,Mei,23,R,G,NA,NA
17262,B63,2019/10/26,Mei,24,R,G,NA,NA
17263,B63,2019/10/26,Mei,25,M,G,NA,NA
17264,B63,2019/10/26,Mei,26,F,G,NA,NA
17265,B63,2019/10/26,Mei,27,M,G,NA,NA
17266,B63,2019/10/26,Mei,28,F,G,NA,NA
17267,B63,2019/10/26,Mei,29,F,G,NA,NA
17268,B63,2019/10/26,Mei,30,F,G,NA,NA
17269,B63,2019/10/26,Mei,31,M,G,NA,NA
17270,B63,2019/10/26,Mei,32,M,G,NA,NA
17271,B63,2019/10/26,Mei,33,M,G,NA,NA
17272,B63,2019/10/26,Mei,34,F,G,NA,NA
17273,B63,2019/10/26,Mei,35,F,G,NA,NA
17274,B63,2019/10/26,Mei,36,F,G,NA,NA
17275,B63,2019/10/26,Mei,37,F,G,NA,NA
17276,B63,2019/10/26,Mei,38,M,G,NA,NA
17277,B63,2019/10/26,Mei,39,F,G,NA,NA
17278,B63,2019/10/26,Mei,40,F,G,NA,NA
17279,B63,2019/10/26,Mei,41,F,G,NA,NA
17280,B63,2019/10/26,Mei,42,M,G,NA,NA
17281,B63,2019/10/26,Mei,43,F,LT,NA,NA
17282,B63,2019/10/26,Mei,44,F,LT,NA,NA
17283,B63,2019/10/26,Mei,45,F,LT,NA,NA
17284,B63,2019/10/26,Mei,46,F,LT,NA,NA
17285,B63,2019/10/26,Mei,47,F,LT,NA,NA
17286,B63,2019/10/26,Mei,48,F,G,NA,NA
17287,B63,2019/10/26,Mei,49,R,G,NA,NA
17288,B63,2019/10/26,Mei,50,M,G,NA,NA
17289,B63,2019/10/26,Mei,51,F,G,NA,NA
17290,B63,2019/10/26,Mei,52,M,G,NA,NA
17291,B63,2019/10/26,Mei,53,F,G,NA,NA
17292,B63,2019/10/26,Mei,54,F,G,NA,NA
17293,B63,2019/10/26,Mei,55,F,G,NA,NA
17294,B63,2019/10/26,Mei,56,M,G,NA,NA
17295,B63,2019/10/26,Mei,57,F,G,NA,NA
17296,B63,2019/10/26,Mei,58,F,G,NA,NA
17297,B63,2019/10/26,Mei,59,F,G,NA,NA
17298,B63,2019/10/26,Mei,60,F,G,NA,NA
17299,B63,2019/10/26,Mei,61,F,G,NA,NA
17300,B63,2019/10/26,Mei,62,M,G,NA,NA
17301,B63,2019/10/26,Mei,63,M,G,NA,NA
17302,B63,2019/10/26,Mei,64,F,G,NA,NA
17303,B63,2019/10/26,Mei,65,F,G,NA,NA
17304,B63,2019/10/26,Mei,66,F,G,NA,NA
17305,B63,2019/10/26,Mei,67,M,G,NA,NA
17306,B63,2019/10/26,Mei,68,F,G,NA,NA
17307,B63,2019/10/26,Mei,69,F,G,NA,NA
17308,B63,2019/10/26,Mei,70,F,G,NA,NA
17309,B63,2019/10/26,Mei,71,F,G,NA,NA
17310,B63,2019/10/26,Mei,72,F,G,NA,NA
17311,B63,2019/10/26,Mei,73,F,G,NA,NA
17312,B63,2019/10/26,Mei,74,F,G,NA,NA
17313,B63,2019/10/26,Mei,75,F,G,NA,NA
17314,B63,2019/10/26,Mei,76,F,G,NA,NA
17315,B63,2019/10/26,Mei,77,F,G,NA,NA
17316,B63,2019/10/26,Mei,78,F,G,NA,NA
17317,B63,2019/10/26,Mei,79,F,G,NA,NA
17318,B63,2019/10/26,Mei,80,M,G,NA,NA
17319,B63,2019/10/26,Mei,81,M,G,NA,NA
17320,B63,2019/10/26,Mei,82,M,G,NA,NA
17321,B63,2019/10/26,Mei,83,M,G,NA,NA
17322,B63,2019/10/26,Mei,84,R,G,NA,NA
17323,B63,2019/10/26,Mei,85,M,G,NA,NA
17324,B63,2019/10/26,Mei,86,F,G,NA,NA
17325,B63,2019/10/26,Mei,87,F,G,NA,NA
17326,B63,2019/10/26,Mei,88,F,G,NA,NA
17327,B63,2019/10/26,Mei,89,F,G,NA,NA
17328,B63,2019/10/26,Mei,90,F,G,NA,NA
17329,B64,2019/10/30,Tam,0,G,G,Tam,LK
17330,B64,2019/10/30,Tam,1,M,G,NA,NA
17331,B64,2019/10/30,Tam,2,M,G,NA,NA
17332,B64,2019/10/30,Tam,3,F,G,NA,NA
17333,B64,2019/10/30,Tam,4,F,G,NA,NA
17334,B64,2019/10/30,Tam,5,F,G,NA,NA
17335,B64,2019/10/30,Tam,6,F,G,NA,NA
17336,B64,2019/10/30,Tam,7,F,G,NA,NA
17337,B64,2019/10/30,Tam,8,F,G,NA,NA
17338,B64,2019/10/30,Tam,9,F,G,NA,NA
17339,B64,2019/10/30,Tam,10,F,G,NA,NA
17340,B64,2019/10/30,Tam,11,F,G,NA,NA
17341,B64,2019/10/30,Tam,12,F,G,NA,NA
17342,B64,2019/10/30,Tam,13,G,G,Tam,LK
17343,B64,2019/10/30,Tam,14,G,G,Tam,LK
17344,B64,2019/10/30,Tam,15,G,G,Tam,LK
17345,B64,2019/10/30,Tam,16,G,G,Tam,LK
17346,B64,2019/10/30,Tam,17,R,G,NA,NA
17347,B64,2019/10/30,Tam,18,G,G,Tam,LK
17348,B64,2019/10/30,Tam,19,G,G,Tam,LK
17349,B64,2019/10/30,Tam,20,F,G,NA,NA
17350,B64,2019/10/30,Tam,21,G,G,Tam,LK
17351,B64,2019/10/30,Tam,22,G,G,Tam,LK
17352,B64,2019/10/30,Tam,23,R,G,NA,NA
17353,B64,2019/10/30,Tam,24,F,G,NA,NA
17354,B64,2019/10/30,Tam,25,F,G,NA,NA
17355,B64,2019/10/30,Tam,26,R,G,NA,NA
17356,B64,2019/10/30,Tam,27,O,G,NA,NA
17357,B64,2019/10/30,Tam,28,R,G,NA,NA
17358,B64,2019/10/30,Tam,29,R,G,NA,NA
17359,B64,2019/10/30,Tam,30,O,G,NA,NA
17360,B64,2019/10/30,Tam,31,O,G,NA,NA
17361,B64,2019/10/30,Tam,32,F,G,NA,NA
17362,B64,2019/10/30,Tam,33,R,G,NA,NA
17363,B64,2019/10/30,Tam,34,F,G,NA,NA
17364,B64,2019/10/30,Tam,35,G,G,Tam,Tot
17365,B64,2019/10/30,Tam,36,G,G,Tam,Tot
17366,B64,2019/10/30,Tam,37,F,G,NA,NA
17367,B64,2019/10/30,Tam,38,F,G,NA,NA
17368,B64,2019/10/30,Tam,39,F,G,NA,NA
17369,B64,2019/10/30,Tam,40,O,G,NA,NA
17370,B64,2019/10/30,Tam,41,R,G,NA,NA
17371,B64,2019/10/30,Tam,42,R,G,NA,NA
17372,B64,2019/10/30,Tam,43,O,G,NA,NA
17373,B64,2019/10/30,Tam,44,O,G,NA,NA
17374,B64,2019/10/30,Tam,45,F,G,NA,NA
17375,B64,2019/10/30,Tam,46,F,G,NA,NA
17376,B64,2019/10/30,Tam,47,F,G,NA,NA
17377,B64,2019/10/30,Tam,48,F,G,NA,NA
17378,B64,2019/10/30,Tam,49,F,G,NA,NA
17379,B64,2019/10/30,Tam,50,F,G,NA,NA
17380,B64,2019/10/30,Tam,51,F,G,NA,NA
17381,B64,2019/10/30,Tam,52,F,G,NA,NA
17382,B64,2019/10/30,Tam,53,F,G,NA,NA
17383,B64,2019/10/30,Tam,54,F,G,NA,NA
17384,B64,2019/10/30,Tam,55,R,G,NA,NA
17385,B64,2019/10/30,Tam,56,F,G,NA,NA
17386,B64,2019/10/30,Tam,57,F,G,NA,NA
17387,B64,2019/10/30,Tam,58,O,G,NA,NA
17388,B64,2019/10/30,Tam,59,F,G,NA,NA
17389,B64,2019/10/30,Tam,60,O,G,NA,NA
17390,B64,2019/10/30,Tam,61,F,G,NA,NA
17391,B64,2019/10/30,Tam,62,F,G,NA,NA
17392,B64,2019/10/30,Tam,63,R,G,NA,NA
17393,B64,2019/10/30,Tam,64,R,G,NA,NA
17394,B64,2019/10/30,Tam,65,R,G,NA,NA
17395,B64,2019/10/30,Tam,66,O,G,NA,NA
17396,B64,2019/10/30,Tam,67,F,G,NA,NA
17397,B64,2019/10/30,Tam,68,F,G,NA,NA
17398,B64,2019/10/30,Tam,69,O,G,NA,NA
17399,B64,2019/10/30,Tam,70,F,G,NA,NA
17400,B64,2019/10/30,Tam,71,F,G,NA,NA
17401,B64,2019/10/30,Tam,72,R,G,NA,NA
17402,B64,2019/10/30,Tam,73,R,G,NA,NA
17403,B64,2019/10/30,Tam,74,F,G,NA,NA
17404,B64,2019/10/30,Tam,75,O,G,NA,NA
17405,B64,2019/10/30,Tam,76,F,G,NA,NA
17406,B64,2019/10/30,Tam,77,F,G,NA,NA
17407,B64,2019/10/30,Tam,78,F,G,NA,NA
17408,B64,2019/10/30,Tam,79,F,G,NA,NA
17409,B64,2019/10/30,Tam,80,F,G,NA,NA
17410,B64,2019/10/30,Tam,81,O,G,NA,NA
17411,B64,2019/10/30,Tam,82,R,G,NA,NA
17412,B64,2019/10/30,Tam,83,R,G,NA,NA
17413,B64,2019/10/30,Tam,84,R,G,NA,NA
17414,B64,2019/10/30,Tam,85,R,G,NA,NA
17415,B64,2019/10/30,Tam,86,R,G,NA,NA
17416,B64,2019/10/30,Tam,87,R,G,NA,NA
17417,B64,2019/10/30,Tam,88,R,G,NA,NA
17418,B64,2019/10/30,Tam,89,R,G,NA,NA
17419,B64,2019/10/30,Tam,90,R,G,NA,NA
17420,B65,2019/10/30,Tot,0,F,G,NA,NA
17421,B65,2019/10/30,Tot,1,F,G,NA,NA
17422,B65,2019/10/30,Tot,2,F,G,NA,NA
17423,B65,2019/10/30,Tot,3,M,G,NA,NA
17424,B65,2019/10/30,Tot,4,F,G,NA,NA
17425,B65,2019/10/30,Tot,5,F,G,NA,NA
17426,B65,2019/10/30,Tot,6,F,G,NA,NA
17427,B65,2019/10/30,Tot,7,F,G,NA,NA
17428,B65,2019/10/30,Tot,8,F,G,NA,NA
17429,B65,2019/10/30,Tot,9,F,G,NA,NA
17430,B65,2019/10/30,Tot,10,G,G,Tam,Tot
17431,B65,2019/10/30,Tot,11,G,G,Tam,Tot
17432,B65,2019/10/30,Tot,12,G,G,Tot,Tam
17433,B65,2019/10/30,Tot,13,G,G,Tot,Tam
17434,B65,2019/10/30,Tot,14,M,G,NA,NA
17435,B65,2019/10/30,Tot,15,F,G,NA,NA
17436,B65,2019/10/30,Tot,16,F,G,NA,NA
17437,B65,2019/10/30,Tot,17,F,G,NA,NA
17438,B65,2019/10/30,Tot,18,F,G,NA,NA
